Date,Close,High,Low,Open,Volume,ticker
2021-07-06,138.69146728515625,139.79497322979873,136.78717260963688,136.78717260963688,108181800,AAPL
2021-07-07,141.1817169189453,141.49420932337944,139.31647805419703,140.17584334226723,104911600,AAPL
2021-07-08,139.88282775878906,140.68360131682658,137.37305480370722,138.26173031784484,105575500,AAPL
2021-07-09,141.70904541015625,142.2363828285555,139.30669407903906,139.4043563311566,99890800,AAPL
2021-07-12,141.1133270263672,142.89067850548736,140.62504561797144,142.78325599959365,76299700,AAPL
2021-07-13,142.22662353515625,144.00397520789517,140.2637374239949,140.65435663279786,100827100,AAPL
2021-07-14,145.6543731689453,146.06454276359946,144.2188242911646,144.62899388581874,127050800,AAPL
2021-07-15,145.00003051757812,146.4844100450272,143.6426089138741,145.74222773188504,106820300,AAPL
2021-07-16,142.95901489257812,146.25002646546287,142.4609732736023,144.98050686009336,93251400,AAPL
2021-07-19,139.1113739013672,140.69341583864048,138.3496560764886,140.38090857655365,121434600,AAPL
2021-07-20,142.72463989257812,143.65238642562363,139.60941723835447,140.09769861315104,96350000,AAPL
2021-07-21,141.99221801757812,142.70511955455981,141.24027542823887,142.1191759435654,74993500,AAPL
2021-07-22,143.3594512939453,144.7266335326549,142.39264856010647,142.51960651840406,77338200,AAPL
2021-07-23,145.07818603515625,145.23443967973952,143.47662343109712,144.09186284341388,71447400,AAPL
2021-07-26,145.4980926513672,146.31840180292855,144.23831833181586,144.79496626398165,72434100,AAPL
2021-07-27,143.3301239013672,145.71293947720633,142.13871611344763,145.62503750180875,104818600,AAPL
2021-07-28,141.5820770263672,143.52544245138444,139.19926130154866,141.41606313093854,118931200,AAPL
2021-07-29,142.22662353515625,143.1152993715257,141.1914692207776,141.29889173837356,56699500,AAPL
2021-07-30,142.44146728515625,142.90045304700064,140.73248218501953,140.99615834422465,70440600,AAPL
2021-08-02,142.10943603515625,143.50591381637727,141.8457598823253,142.92974528711127,62880000,AAPL
2021-08-03,143.90628051757812,144.57033600309364,141.77736607632247,142.3926053476169,64786600,AAPL
2021-08-04,143.50592041015625,144.32622969980267,142.8516250314263,143.81842770211748,56368300,AAPL
2021-08-05,143.6133575439453,144.37507551915724,142.74421703883584,143.53523071300444,46397700,AAPL
2021-08-06,142.9287109375,143.8773972975789,142.42992307824377,143.13410295218878,54126800,AAPL
2021-08-09,142.8798370361328,143.47643358609363,142.3223698894288,142.98742050984688,48908700,AAPL
2021-08-10,142.4005889892578,144.46422440880676,142.1071782098756,143.22212723273427,69023100,AAPL
2021-08-11,142.65489196777344,143.49599503680233,142.33214155394316,142.84071932029642,48493500,AAPL
2021-08-12,145.61830139160156,145.77478914489808,142.63531888467134,142.97763397957073,72282600,AAPL
2021-08-13,145.82369995117188,146.15622524916978,145.01193648359285,145.6965517804986,59375000,AAPL
2021-08-16,147.7992706298828,147.8677396068058,143.25145612128088,145.27596199320675,103296000,AAPL
2021-08-17,146.8897705078125,148.3470201251538,145.81393562216064,146.92888499297402,92229700,AAPL
2021-08-18,143.1439208984375,147.40811589626918,142.93852882196452,146.508333547451,86326000,AAPL
2021-08-19,143.47640991210938,144.74784668525945,141.32475571635126,141.8431082977637,86960300,AAPL
2021-08-20,144.9336700439453,145.23685570513334,143.55464985258175,144.20015057068707,60549600,AAPL
2021-08-23,146.4202880859375,146.88973641640624,144.6402734925246,145.05104264712142,60131800,AAPL
2021-08-24,146.33224487304688,147.54500248159704,145.8725714606484,146.1659822444016,48606400,AAPL
2021-08-25,145.0999298095703,147.01686722827083,144.55223766808206,146.51806444524348,58991300,AAPL
2021-08-26,144.29795837402344,145.84324134015625,144.26861878609316,145.09017201862116,48597200,AAPL
2021-08-27,145.33468627929688,145.48138422676655,143.60357588168407,144.23928688537814,55802400,AAPL
2021-08-30,149.75537109375,150.11725094569553,145.34447818270277,145.72590781427007,90956700,AAPL
2021-08-31,148.4936981201172,149.4423845898935,147.9655556918431,149.30546153876566,86453100,AAPL
2021-09-01,149.15879821777344,151.5745245763499,148.99253552357362,149.47177382344245,80313700,AAPL
2021-09-02,150.2737274169922,151.32022266828497,149.05119460389105,150.4888943859777,71115500,AAPL
2021-09-03,150.90943908691406,151.23218950970838,149.7260208700016,150.38129660470707,57808700,AAPL
2021-09-07,153.2468719482422,153.80433891934064,150.99740952140291,151.5646663019791,82278300,AAPL
2021-09-08,151.7016143798828,153.58919740809037,150.59644021764143,153.53051823549217,74420200,AAPL
2021-09-09,150.68446350097656,152.6796298490877,150.56709024038778,152.0732585427631,57305700,AAPL
2021-09-10,145.69656372070312,152.0635088889551,145.4324924690074,151.5940604931036,140893200,AAPL
2021-09-13,146.26376342773438,148.09266692388925,145.481339792054,147.32003309737948,102404300,AAPL
2021-09-14,144.86520385742188,147.7503924466826,143.6818007748944,147.04621254489265,109296300,AAPL
2021-09-15,145.75523376464844,146.15622806180076,143.15368066284816,145.2955602871313,83281300,AAPL
2021-09-16,145.52049255371094,145.69654500672686,143.98499938228917,145.1781923829195,68034100,AAPL
2021-09-17,142.85047912597656,145.54984051172312,142.55706833315722,145.54984051172312,129868800,AAPL
2021-09-20,139.799072265625,141.65731614069242,138.16577024578245,140.64017542374413,123478900,AAPL
2021-09-21,140.27828979492188,141.42259357419263,139.64257873843403,140.76730289175725,75834000,AAPL
2021-09-22,142.64511108398438,143.21235308306478,140.54234603803783,141.27586560496235,76404300,AAPL
2021-09-23,143.60353088378906,143.84803733528565,142.43967778690703,143.427478478497,64838200,AAPL
2021-09-24,143.6916046142578,144.22952199810462,142.36148841215257,142.4592969995775,53477900,AAPL
2021-09-27,142.1756591796875,142.75270596031078,140.65973055901063,142.27346776582567,74150700,AAPL
2021-09-28,138.79168701171875,141.56927754565646,138.5765200764918,140.10223840010562,108972300,AAPL
2021-09-29,139.69146728515625,141.2758647647725,138.90904343372455,139.33937729818666,74602000,AAPL
2021-09-30,138.3907012939453,141.20742140322028,138.17553434540375,140.50324137590155,89056700,AAPL
2021-10-01,139.51541137695312,139.77948259151805,136.0532056936857,138.7818918325454,94639600,AAPL
2021-10-04,136.0825653076172,139.0851129145273,135.2316872864061,138.64498918431897,98322000,AAPL
2021-10-05,138.00924682617188,139.11442096062234,136.2977013587978,136.42484951189164,80861100,AAPL
2021-10-06,138.87969970703125,139.02639764577518,135.32946035449564,136.4052949835953,83221100,AAPL
2021-10-07,140.14137268066406,141.0509448396517,139.58390548679733,139.9164308251386,61732700,AAPL
2021-10-08,139.75991821289062,141.01179037767685,139.42739293363346,140.86509243785557,58773200,AAPL
2021-10-11,139.67189025878906,141.62794225299882,138.69386426168418,139.14376278668908,64452200,AAPL
2021-10-12,138.4004364013672,140.10220679881462,137.94076304556515,140.08264210270863,73035900,AAPL
2021-10-13,137.81362915039062,138.29285227644627,136.14119834359943,138.1363794788412,78762700,AAPL
2021-10-14,140.60098266601562,140.71835590917905,138.4004246311898,138.98724607653907,69907100,AAPL
2021-10-15,141.65728759765625,141.71596677210917,140.35651117780878,140.61080749842878,67940300,AAPL
2021-10-18,143.32969665527344,143.61331759603044,140.01418949688554,140.29781043764254,85589200,AAPL
2021-10-19,145.49114990234375,145.8921441646938,143.32972068785898,143.77960431394027,76378900,AAPL
2021-10-20,145.98016357421875,146.45940171355207,144.86521446863128,145.43247137126255,58418800,AAPL
2021-10-21,146.1953125,146.35180023114674,144.62069014862826,145.54003691475097,61421000,AAPL
2021-10-22,145.4226837158203,146.87993285856993,145.3737794326728,146.40070968480316,58883400,AAPL
2021-10-25,145.37380981445312,146.08776474244283,144.3762189390256,145.41292429505054,50720600,AAPL
2021-10-26,146.03883361816406,147.5254222317521,145.735633055369,146.04860850464487,60893400,AAPL
2021-10-27,145.57919311523438,146.43984594803317,145.22710311706854,146.07798106118008,56094900,AAPL
2021-10-28,149.21743774414062,149.804244404835,146.43005760449074,146.5278661763529,100077900,AAPL
2021-10-29,146.50831604003906,146.64523910016035,143.1928080838573,143.9850068548087,124953200,AAPL
2021-11-01,145.68678283691406,146.4105126416791,144.55226891374826,145.71612242772915,74588300,AAPL
2021-11-02,146.72348022460938,148.23942366972244,145.38357431484795,145.39336412691904,69122000,AAPL
2021-11-03,148.16119384765625,148.6306422432943,146.52789189067994,147.0853590623447,54511500,AAPL
2021-11-04,147.64280700683594,149.08049145321388,147.32983153314007,148.24917833275668,60394600,AAPL
2021-11-05,148.17172241210938,149.07281782729038,146.97678796158638,148.76918963737086,65463900,AAPL
2021-11-08,147.34896850585938,148.45575560494797,147.07472275577462,148.29903947767883,55020900,AAPL
2021-11-09,147.7113800048828,148.3186363926463,146.97678987957883,147.1139127718246,56787900,AAPL
2021-11-10,144.88072204589844,147.04532029086099,144.8121680903653,146.93757983621995,65187100,AAPL
2021-11-11,144.83177185058594,146.35971678839883,144.64567331029048,145.89938743250096,41000000,AAPL
2021-11-12,146.90823364257812,147.3097982131486,144.449795829464,145.38027365145768,63804000,AAPL
2021-11-15,146.9180450439453,148.7594226576512,146.35974929904566,147.2804381058986,59222800,AAPL
2021-11-16,147.8975067138672,148.3774444007219,146.27161000683498,146.85928819705393,59256200,AAPL
2021-11-17,150.3363037109375,151.81527292494047,147.88767027666427,147.89745943010328,88807000,AAPL
2021-11-18,154.6262969970703,155.4098626732955,149.9053395784081,150.5517823821893,137827700,AAPL
2021-11-19,157.25128173828125,157.7116261354738,153.313873999746,154.4108572720638,117305600,AAPL
2021-11-22,157.7115936279297,162.29542845267346,157.69200037488366,158.3580215257173,117467900,AAPL
2021-11-23,158.0935821533203,158.47556839424874,155.79186060844827,157.8095322884944,96041900,AAPL
2021-11-24,158.61268615722656,158.8085738483819,156.35994034575776,157.4471342187338,69463600,AAPL
2021-11-26,153.58811950683594,157.15333007992606,153.14736836762043,156.29142105853995,76959800,AAPL
2021-11-29,156.9476318359375,157.87810965774673,155.5274123262941,156.09549714109664,88748200,AAPL
2021-11-30,161.9036865234375,162.11916751565707,156.63422126051972,156.70279018771515,174048100,AAPL
2021-12-01,161.38455200195312,166.8009284808444,161.1494777894876,164.03886252915143,152052500,AAPL
2021-12-02,160.39527893066406,160.82624080588923,154.55774519881157,155.47843376037946,136739200,AAPL
2021-12-03,158.5147247314453,161.57062931064843,156.43828843610964,160.64994078112508,118023100,AAPL
2021-12-06,161.92323303222656,164.43063118657795,160.90459319122638,160.91438234430973,107497000,AAPL
2021-12-07,167.662841796875,168.05463216133037,164.881197462976,165.60599842826275,120405400,AAPL
2021-12-08,171.4827117919922,172.3446356103418,167.19270089919112,168.59332710400926,116998900,AAPL
2021-12-09,170.973388671875,173.11839407886248,170.3465390733042,171.31620335113058,108923700,AAPL
2021-12-10,175.76290893554688,175.93921831838114,171.1007161505561,171.61003610118843,115402700,AAPL
2021-12-13,172.129150390625,178.38785718223016,171.9234585953343,177.39859965742585,153237000,AAPL
2021-12-14,170.7481231689453,174.08806304841983,168.67168661995763,171.64921855709608,139380400,AAPL
2021-12-15,175.61602783203125,175.81191555668835,168.76964200749114,171.51211498851686,131063300,AAPL
2021-12-16,168.72059631347656,177.41814517491724,167.2416274190864,175.59636169570385,150185800,AAPL
2021-12-17,167.6236572265625,169.90578548213614,166.20345276063674,166.43851201579665,195432700,AAPL
2021-12-20,166.26222229003906,167.07517044282818,164.01928047689202,164.82242453025603,107499100,AAPL
2021-12-21,169.43565368652344,169.6413305368034,165.64515876193008,168.03502751462352,91185900,AAPL
2021-12-22,172.0312042236328,172.24668517933623,168.6129062856775,169.48461926274177,92135300,AAPL
2021-12-23,172.65806579589844,173.2163614776015,171.66882311821325,172.23690795484498,68356600,AAPL
2021-12-27,176.6248321533203,176.71297937182496,173.4318194724349,173.4513977796986,74919600,AAPL
2021-12-28,175.60618591308594,177.60427913199814,174.86180674158715,176.4583204970068,79144300,AAPL
2021-12-29,175.69435119628906,176.91866791508298,174.4798236309474,175.6453755384828,62348900,AAPL
2021-12-30,174.53860473632812,176.85991961465393,174.4308642572052,175.78251482342475,59773000,AAPL
2021-12-31,173.92152404785156,175.54740511503024,173.6178809806125,174.43082898683727,64062300,AAPL
2022-01-03,178.27029418945312,179.12242874444533,174.0586568508519,174.1761864672901,104487900,AAPL
2022-01-04,176.00778198242188,179.18121654083714,175.43969718796814,178.87758836256972,99310400,AAPL
2022-01-05,171.3260040283203,176.46813489136744,171.05175824457976,175.9196433238863,94537600,AAPL
2022-01-06,168.4659881591797,171.69818743268368,168.1133843303379,169.15160256379613,96904000,AAPL
2022-01-07,168.63250732421875,170.56203191509988,167.51593093187975,169.33771503993543,86709100,AAPL
2022-01-10,168.65208435058594,168.95571251516662,164.71467747425172,165.6059836604726,106765600,AAPL
2022-01-11,171.4827117919922,171.58064816981238,167.31024547595837,168.77942565072325,76138300,AAPL
2022-01-12,171.92347717285156,173.53956952156884,171.22807353490404,172.50135116951776,74805200,AAPL
2022-01-13,168.65208435058594,172.9910557649256,168.26029402106818,172.16831849084767,84505800,AAPL
2022-01-14,169.51400756835938,170.20941111487983,167.57467907053888,167.81954242119846,80440800,AAPL
2022-01-18,166.31121826171875,168.99491146380436,165.92923196932753,167.98607548786666,90956700,AAPL
2022-01-19,162.8145294189453,167.56488423888524,162.53049451772475,166.5070728064469,94815000,AAPL
2022-01-20,161.12986755371094,166.19363965286126,160.8066461501134,163.54911855874857,91420500,AAPL
2022-01-21,159.07302856445312,162.9124840575923,158.96528809380473,161.0417244969125,122848900,AAPL
2022-01-24,158.29928588867188,158.9653221075386,151.52146877699158,156.73216909742968,162294600,AAPL
2022-01-25,156.4970703125,159.41583739515477,153.79378418345803,155.71350456711474,115798400,AAPL
2022-01-26,156.40892028808594,161.01234841002858,154.57734716045317,160.14063545703362,108275300,AAPL
2022-01-27,155.9485626220703,160.47363228871149,155.02787408749768,159.11219273840805,121954600,AAPL
2022-01-28,166.83030700683594,166.8499002604039,159.4550237648548,162.30523687541563,179935700,AAPL
2022-01-31,171.18885803222656,171.4043389682656,166.02713461119168,166.6637882659515,115541600,AAPL
2022-02-01,171.0223846435547,171.2476547749565,168.76963849371157,170.43470653654342,86213900,AAPL
2022-02-02,172.22711181640625,172.26629832848187,169.76868874093756,171.1595110141142,84914300,AAPL
2022-02-03,169.3474884033203,172.618874147118,168.58351594007854,170.89502658265624,89418100,AAPL
2022-02-04,169.0631103515625,170.7401162961765,167.38610440694853,168.3668057872498,82465400,AAPL
2022-02-07,168.3472137451172,170.59301347126842,167.65090913443373,169.52405248698778,77251200,AAPL
2022-02-08,171.45602416992188,171.96599307785382,168.12163049721661,168.4158439042664,74829200,AAPL
2022-02-09,172.87803649902344,173.2408912177467,171.524663818335,172.65247937368048,71285000,AAPL
2022-02-10,168.79832458496094,172.09348197353535,168.23933255381579,170.7793456546729,90865900,AAPL
2022-02-11,165.3854522705078,169.73976805864703,164.7970255558841,169.00424214752385,98670700,AAPL
2022-02-14,165.62083435058594,166.30732224292808,163.34560023389338,164.13996586391173,86185500,AAPL
2022-02-15,169.45538330078125,169.61229911156767,166.96440840288716,167.67051458711066,62527400,AAPL
2022-02-16,169.21998596191406,169.99473328399495,166.76823309362874,168.53349815165654,61177400,AAPL
2022-02-17,165.62083435058594,168.5923579851135,165.2187432406735,167.72933608370406,69589300,AAPL
2022-02-18,164.0713348388672,167.24879755806595,162.98275576839345,166.54270637048876,82772700,AAPL
2022-02-22,161.1488494873047,163.4731068473456,159.02071443579257,161.79610099125685,91162800,AAPL
2022-02-23,156.98086547851562,162.94351625967545,156.6670338772365,162.34528786351217,90009200,AAPL
2022-02-24,159.599365234375,159.70724299641822,149.0666258865526,149.63543454420616,141147500,AAPL
2022-02-25,161.66860961914062,161.9333881865455,157.76540780776472,160.6780917637284,91974200,AAPL
2022-02-28,161.9334259033203,162.22763934438854,159.29533649012686,159.91318321993836,95056600,AAPL
2022-03-01,160.0504608154297,163.38485445669167,158.84420231864755,161.5215128724912,83474400,AAPL
2022-03-02,163.34559631347656,164.13016029917193,159.8052642347465,161.21747641613547,79724800,AAPL
2022-03-03,163.02197265625,165.65025991761865,162.35510295615475,165.21874895199736,76678400,AAPL
2022-03-04,160.0210418701172,162.35511593567728,158.97169917829748,161.31557487047283,83737200,AAPL
2022-03-07,156.2257080078125,161.8353202073776,155.9707161123603,160.2073525837716,96418800,AAPL
2022-03-08,154.40162658691406,159.73664445127486,152.7932769334802,155.75499927047608,131148300,AAPL
2022-03-09,159.8052978515625,160.25642710163922,156.33362131227005,158.363665526824,91454900,AAPL
2022-03-10,155.46078491210938,157.29469168011647,152.96979505950804,157.10835602606574,105342000,AAPL
2022-03-11,151.74395751953125,156.20615288477543,151.51840033687085,155.86290133194157,96970100,AAPL
2022-03-14,147.71322631835938,151.1456808985897,147.20327241217439,148.527210200246,108732100,AAPL
2022-03-15,152.0969696044922,152.56771702935066,147.4778746009712,147.98782853142856,92964300,AAPL
2022-03-16,156.51016235351562,156.91225359478875,151.47917339836937,154.01918691199856,102300200,AAPL
2022-03-17,157.52024841308594,157.89291972026123,154.58796090972857,155.54904405714797,75615400,AAPL
2022-03-18,160.81536865234375,161.30571922205453,156.67680864683973,157.4123345014059,123511700,AAPL
2022-03-21,162.18841552734375,163.1396971599505,159.86414284434693,160.35449358427547,95811400,AAPL
2022-03-22,165.56199645996094,166.1504082464849,161.72745088254396,162.31586266906788,81532000,AAPL
2022-03-23,166.92518615722656,169.30828329467843,164.41457808924804,164.74802792669965,98062700,AAPL
2022-03-24,170.71067810058594,170.77931940838405,166.9251705809909,167.75875768604743,90131400,AAPL
